"","date","borough","case","death","hospitalized"
"1113",2020-04-02,"Brooklyn",0.000593579023433468,6.30447285758528e-05,0.000163695084723267
"1114",2020-04-03,"Brooklyn",0.000530902977480865,5.30902977480865e-05,0.00016553849783952
"1115",2020-04-04,"Brooklyn",0.000339188013390553,6.08326328363492e-05,0.000138624666342226
"1116",2020-04-05,"Brooklyn",0.000421772920998687,6.08326328363492e-05,0.000147841731923491
"1117",2020-04-06,"Brooklyn",0.000538645312569128,6.23073633293516e-05,0.000173649515551033
"1118",2020-04-07,"Brooklyn",0.00051504962468109,6.63628721851082e-05,0.000171068737188279
"1119",2020-04-08,"Brooklyn",0.000481130823342034,6.30447285758528e-05,0.000167750593579023
"1120",2020-04-09,"Brooklyn",0.000504726511230073,6.9312333171113e-05,0.00015337197127225
"1121",2020-04-10,"Brooklyn",0.000422141603621938,6.5625506938607e-05,0.000120559217802947
"1122",2020-04-11,"Brooklyn",0.00041698004689643,5.89892197200962e-05,0.000109130056482178
"1123",2020-04-12,"Brooklyn",0.000259183884145172,7.41052072733708e-05,9.40140689289032e-05
"1124",2020-04-13,"Brooklyn",0.000393015676385141,5.78831718503443e-05,0.000120190535179696
"1125",2020-04-14,"Brooklyn",0.000382692562934124,5.60397587340913e-05,9.62261646684068e-05
"1126",2020-04-15,"Brooklyn",0.00032517807370703,4.90347888923299e-05,8.99585600731466e-05
"1127",2020-04-16,"Brooklyn",0.000326284121576782,4.64540105295757e-05,8.44283207243876e-05
"1128",2020-04-17,"Brooklyn",0.000354672683567078,4.35045495435709e-05,8.47970033476382e-05
"1129",2020-04-18,"Brooklyn",0.000211992508369096,4.27671842970697e-05,5.75144892270938e-05
"1130",2020-04-19,"Brooklyn",0.000234113465764132,4.31358669203203e-05,4.57166452830745e-05
"1131",2020-04-20,"Brooklyn",0.000362415018655341,3.50248492088071e-05,6.89436505478624e-05
"1132",2020-04-21,"Brooklyn",0.000330339630432538,3.39188013390553e-05,5.93579023433468e-05
"1133",2020-04-22,"Brooklyn",0.000314854960256013,3.94490406878143e-05,5.12468846318335e-05
"1134",2020-04-23,"Brooklyn",0.000289784541874972,3.90803580645637e-05,4.64540105295757e-05
"1135",2020-04-24,"Brooklyn",0.000232270052647879,3.42874839623059e-05,4.71913757760769e-05
"1136",2020-04-25,"Brooklyn",0.000148947779793243,2.83885619902963e-05,3.46561665855565e-05
"1137",2020-04-26,"Brooklyn",0.0001224026309192,2.24896400182867e-05,2.76511967437951e-05
"1138",2020-04-27,"Brooklyn",0.000223790352313115,3.17067055995517e-05,3.39188013390553e-05
"1139",2020-04-28,"Brooklyn",0.000261395979884676,2.10149095252843e-05,3.39188013390553e-05
"1140",2020-04-29,"Brooklyn",0.00025181023168016,2.61764662507927e-05,3.42874839623059e-05
"1141",2020-04-30,"Brooklyn",0.000221209573950361,2.39643705112891e-05,2.72825141205445e-05
"1142",2020-05-01,"Brooklyn",0.000183235263755549,2.02775442787831e-05,2.43330531345397e-05
"1143",2020-05-02,"Brooklyn",9.69635299149081e-05,1.6590718046277e-05,1.95401790322819e-05
"1144",2020-05-03,"Brooklyn",9.03272426963972e-05,1.6590718046277e-05,2.13835921485349e-05
"1145",2020-05-04,"Brooklyn",0.000169962689318527,1.54846701765252e-05,2.65451488740433e-05
"1146",2020-05-05,"Brooklyn",0.00015927089324426,1.80654485392794e-05,2.43330531345397e-05
"1147",2020-05-06,"Brooklyn",0.00016590718046277,1.40099396835228e-05,2.28583226415373e-05
"1148",2020-05-07,"Brooklyn",0.000148579097169992,1.69594006695276e-05,1.91714964090312e-05
"1149",2020-05-08,"Brooklyn",0.000126826822398207,1.58533527997758e-05,1.91714964090312e-05
"1150",2020-05-09,"Brooklyn",4.38732321668215e-05,1.03231134510168e-05,1.40099396835228e-05
"1151",2020-05-10,"Brooklyn",6.9312333171113e-05,9.58574820451562e-06,1.32725744370216e-05
"1152",2020-05-11,"Brooklyn",0.000151159875532746,1.17978439440192e-05,1.80654485392794e-05
"1153",2020-05-12,"Brooklyn",0.00014747304930024,1.21665265672698e-05,1.40099396835228e-05
"1154",2020-05-13,"Brooklyn",0.000133463109616718,8.47970033476382e-06,1.69594006695276e-05
"1155",2020-05-14,"Brooklyn",0.0001224026309192,5.16155672550841e-06,1.40099396835228e-05
"1156",2020-05-15,"Brooklyn",9.54887994219056e-05,9.95443082776623e-06,1.58533527997758e-05
"1157",2020-05-16,"Brooklyn",6.08326328363492e-05,8.47970033476382e-06,1.1060478697518e-05
"1158",2020-05-17,"Brooklyn",5.08782020085829e-05,7.00496984176142e-06,6.63628721851082e-06
"1159",2020-05-18,"Brooklyn",9.80695777846599e-05,6.26760459526022e-06,1.03231134510168e-05
"1160",2020-05-19,"Brooklyn",0.000120559217802947,5.89892197200962e-06,1.40099396835228e-05
"1161",2020-05-20,"Brooklyn",0.000119084487309944,7.74233508826262e-06,1.17978439440192e-05
"1162",2020-05-21,"Brooklyn",0.000123877361412202,5.53023934875901e-06,1.1060478697518e-05
"1163",2020-05-22,"Brooklyn",0.00012903891813771,5.53023934875901e-06,1.21665265672698e-05
"1164",2020-05-23,"Brooklyn",5.27216151248359e-05,7.37365246501202e-06,8.47970033476382e-06
"1165",2020-05-24,"Brooklyn",5.93579023433468e-05,4.42419147900721e-06,8.11101771151322e-06
"1166",2020-05-25,"Brooklyn",5.89892197200962e-05,5.16155672550841e-06,7.37365246501202e-06
"1167",2020-05-26,"Brooklyn",0.000115397661077438,4.05550885575661e-06,7.37365246501202e-06
"1168",2020-05-27,"Brooklyn",8.92211948266454e-05,3.68682623250601e-06,7.00496984176142e-06
"1169",2020-05-28,"Brooklyn",8.07414944918816e-05,4.42419147900721e-06,9.58574820451562e-06
"1170",2020-05-29,"Brooklyn",5.93579023433468e-05,5.89892197200962e-06,8.11101771151322e-06
"1171",2020-05-30,"Brooklyn",3.72369449483107e-05,3.68682623250601e-06,6.63628721851082e-06
"1172",2020-05-31,"Brooklyn",3.09693403530505e-05,4.05550885575661e-06,6.26760459526022e-06
"1173",2020-06-01,"Brooklyn",9.21706558126502e-05,3.31814360925541e-06,1.25352091905204e-05
"1174",2020-06-02,"Brooklyn",6.5625506938607e-05,2.21209573950361e-06,8.47970033476382e-06
"1175",2020-06-03,"Brooklyn",4.82974236458287e-05,4.79287410225781e-06,1.03231134510168e-05
"1176",2020-06-04,"Brooklyn",4.68226931528263e-05,3.68682623250601e-06,1.03231134510168e-05
"1177",2020-06-05,"Brooklyn",4.82974236458287e-05,2.21209573950361e-06,6.26760459526022e-06
"1178",2020-06-06,"Brooklyn",2.13835921485349e-05,4.05550885575661e-06,3.68682623250601e-06
"1179",2020-06-07,"Brooklyn",1.91714964090312e-05,2.21209573950361e-06,6.63628721851082e-06
"1180",2020-06-08,"Brooklyn",4.09237711808167e-05,4.79287410225781e-06,7.37365246501202e-06
"1181",2020-06-09,"Brooklyn",4.38732321668215e-05,2.21209573950361e-06,8.47970033476382e-06
"1182",2020-06-10,"Brooklyn",3.64995797018095e-05,4.05550885575661e-06,6.26760459526022e-06
"1183",2020-06-11,"Brooklyn",4.16611364273179e-05,1.4747304930024e-06,5.16155672550841e-06
"1184",2020-06-12,"Brooklyn",4.49792800365733e-05,2.21209573950361e-06,7.74233508826262e-06
"1185",2020-06-13,"Brooklyn",1.843413116253e-05,1.4747304930024e-06,4.05550885575661e-06
"1186",2020-06-14,"Brooklyn",1.95401790322819e-05,2.21209573950361e-06,5.16155672550841e-06
"1187",2020-06-15,"Brooklyn",3.79743101948119e-05,1.4747304930024e-06,8.11101771151322e-06
"1188",2020-06-16,"Brooklyn",4.86661062690793e-05,1.843413116253e-06,8.47970033476382e-06
"1189",2020-06-17,"Brooklyn",4.23985016738191e-05,2.21209573950361e-06,5.53023934875901e-06
"1190",2020-06-18,"Brooklyn",4.12924538040673e-05,1.4747304930024e-06,5.89892197200962e-06
"1191",2020-06-19,"Brooklyn",3.35501187158047e-05,1.1060478697518e-06,8.47970033476382e-06
"1192",2020-06-20,"Brooklyn",1.69594006695276e-05,1.1060478697518e-06,3.68682623250601e-06
"1193",2020-06-21,"Brooklyn",2.02775442787831e-05,2.21209573950361e-06,5.89892197200962e-06
"1194",2020-06-22,"Brooklyn",4.05550885575661e-05,1.843413116253e-06,5.89892197200962e-06
"1195",2020-06-23,"Brooklyn",3.50248492088071e-05,1.4747304930024e-06,6.26760459526022e-06
"1196",2020-06-24,"Brooklyn",3.72369449483107e-05,2.21209573950361e-06,7.00496984176142e-06
"1197",2020-06-25,"Brooklyn",2.98632924832987e-05,1.4747304930024e-06,3.68682623250601e-06
"1198",2020-06-26,"Brooklyn",3.50248492088071e-05,1.1060478697518e-06,5.16155672550841e-06
"1199",2020-06-27,"Brooklyn",2.58077836275421e-05,2.58077836275421e-06,7.37365246501202e-06
"1200",2020-06-28,"Brooklyn",2.10149095252843e-05,3.68682623250601e-07,4.05550885575661e-06
"1201",2020-06-29,"Brooklyn",4.68226931528263e-05,1.4747304930024e-06,7.74233508826262e-06
"1202",2020-06-30,"Brooklyn",4.68226931528263e-05,7.37365246501202e-07,6.26760459526022e-06
"1203",2020-07-01,"Brooklyn",4.46105974133227e-05,1.1060478697518e-06,4.42419147900721e-06
"1204",2020-07-02,"Brooklyn",4.68226931528263e-05,1.1060478697518e-06,4.79287410225781e-06
"1205",2020-07-03,"Brooklyn",2.65451488740433e-05,1.1060478697518e-06,5.16155672550841e-06
"1206",2020-07-04,"Brooklyn",8.47970033476382e-06,1.1060478697518e-06,2.94946098600481e-06
"1207",2020-07-05,"Brooklyn",1.95401790322819e-05,3.68682623250601e-07,1.843413116253e-06
"1208",2020-07-06,"Brooklyn",5.23529325015853e-05,7.37365246501202e-07,6.63628721851082e-06
"1209",2020-07-07,"Brooklyn",4.53479626598239e-05,7.37365246501202e-07,2.21209573950361e-06
"1210",2020-07-08,"Brooklyn",4.46105974133227e-05,7.37365246501202e-07,4.42419147900721e-06
"1211",2020-07-09,"Brooklyn",3.83429928180625e-05,1.4747304930024e-06,4.05550885575661e-06
"1212",2020-07-10,"Brooklyn",3.31814360925541e-05,3.68682623250601e-07,6.26760459526022e-06
"1213",2020-07-11,"Brooklyn",2.69138314972939e-05,7.37365246501202e-07,5.16155672550841e-06
"1214",2020-07-12,"Brooklyn",2.02775442787831e-05,7.37365246501202e-07,3.68682623250601e-06
"1215",2020-07-13,"Brooklyn",4.53479626598239e-05,3.68682623250601e-07,5.53023934875901e-06
"1216",2020-07-14,"Brooklyn",4.09237711808167e-05,1.4747304930024e-06,3.31814360925541e-06
"1217",2020-07-15,"Brooklyn",5.53023934875901e-05,7.37365246501202e-07,7.74233508826262e-06
"1218",2020-07-16,"Brooklyn",3.31814360925541e-05,3.68682623250601e-07,2.58077836275421e-06
"1219",2020-07-17,"Brooklyn",3.90803580645637e-05,0,5.16155672550841e-06
"1220",2020-07-18,"Brooklyn",2.13835921485349e-05,1.4747304930024e-06,2.21209573950361e-06
"1221",2020-07-19,"Brooklyn",1.51159875532746e-05,1.1060478697518e-06,4.05550885575661e-06
"1222",2020-07-20,"Brooklyn",3.20753882228023e-05,1.1060478697518e-06,4.05550885575661e-06
"1223",2020-07-21,"Brooklyn",2.91259272367975e-05,1.1060478697518e-06,3.31814360925541e-06
"1224",2020-07-22,"Brooklyn",3.50248492088071e-05,3.68682623250601e-07,5.16155672550841e-06
"1225",2020-07-23,"Brooklyn",3.13380229763011e-05,1.1060478697518e-06,2.58077836275421e-06
"1226",2020-07-24,"Brooklyn",2.50704183810409e-05,3.68682623250601e-07,4.42419147900721e-06
"1227",2020-07-25,"Brooklyn",1.2903891813771e-05,7.37365246501202e-07,4.42419147900721e-06
"1228",2020-07-26,"Brooklyn",1.4747304930024e-05,1.4747304930024e-06,2.21209573950361e-06
"1229",2020-07-27,"Brooklyn",2.87572446135469e-05,3.68682623250601e-07,4.05550885575661e-06
"1230",2020-07-28,"Brooklyn",3.90803580645637e-05,3.68682623250601e-07,6.63628721851082e-06
"1231",2020-07-29,"Brooklyn",2.69138314972939e-05,3.68682623250601e-07,4.42419147900721e-06
"1232",2020-07-30,"Brooklyn",3.64995797018095e-05,7.37365246501202e-07,5.53023934875901e-06
"1233",2020-07-31,"Brooklyn",2.94946098600481e-05,3.68682623250601e-07,2.94946098600481e-06
"1234",2020-08-01,"Brooklyn",2.13835921485349e-05,1.1060478697518e-06,5.53023934875901e-06
"1235",2020-08-02,"Brooklyn",1.40099396835228e-05,3.68682623250601e-07,3.31814360925541e-06
"1236",2020-08-03,"Brooklyn",3.42874839623059e-05,0,4.42419147900721e-06
"1237",2020-08-04,"Brooklyn",1.80654485392794e-05,0,4.42419147900721e-06
"1238",2020-08-05,"Brooklyn",3.31814360925541e-05,0,5.16155672550841e-06
"1239",2020-08-06,"Brooklyn",3.17067055995517e-05,7.37365246501202e-07,4.42419147900721e-06
"1240",2020-08-07,"Brooklyn",3.31814360925541e-05,0,3.31814360925541e-06
"1241",2020-08-08,"Brooklyn",2.10149095252843e-05,3.68682623250601e-07,2.94946098600481e-06
"1242",2020-08-09,"Brooklyn",1.76967659160288e-05,0,3.31814360925541e-06
"1243",2020-08-10,"Brooklyn",2.76511967437951e-05,3.68682623250601e-07,5.16155672550841e-06
"1244",2020-08-11,"Brooklyn",3.02319751065493e-05,3.68682623250601e-07,3.31814360925541e-06
"1245",2020-08-12,"Brooklyn",4.20298190505685e-05,0,2.58077836275421e-06
"1246",2020-08-13,"Brooklyn",3.17067055995517e-05,3.68682623250601e-07,4.79287410225781e-06
"1247",2020-08-14,"Brooklyn",2.94946098600481e-05,0,4.05550885575661e-06
"1248",2020-08-15,"Brooklyn",1.21665265672698e-05,3.68682623250601e-07,2.58077836275421e-06
"1249",2020-08-16,"Brooklyn",1.80654485392794e-05,3.68682623250601e-07,1.843413116253e-06
"1250",2020-08-17,"Brooklyn",3.53935318320577e-05,3.68682623250601e-07,1.843413116253e-06
"1251",2020-08-18,"Brooklyn",2.43330531345397e-05,0,3.31814360925541e-06
"1252",2020-08-19,"Brooklyn",2.54391010042915e-05,3.68682623250601e-07,5.16155672550841e-06
"1253",2020-08-20,"Brooklyn",2.06462269020337e-05,1.1060478697518e-06,2.94946098600481e-06
"1254",2020-08-21,"Brooklyn",2.76511967437951e-05,0,3.31814360925541e-06
"1255",2020-08-22,"Brooklyn",1.32725744370216e-05,7.37365246501202e-07,2.21209573950361e-06
"1256",2020-08-23,"Brooklyn",2.02775442787831e-05,0,2.58077836275421e-06
"1257",2020-08-24,"Brooklyn",3.13380229763011e-05,3.68682623250601e-07,3.31814360925541e-06
"1258",2020-08-25,"Brooklyn",3.09693403530505e-05,7.37365246501202e-07,5.16155672550841e-06
"1259",2020-08-26,"Brooklyn",4.31358669203203e-05,0,5.16155672550841e-06
"1260",2020-08-27,"Brooklyn",3.64995797018095e-05,0,3.31814360925541e-06
"1261",2020-08-28,"Brooklyn",2.87572446135469e-05,0,3.31814360925541e-06
"1262",2020-08-29,"Brooklyn",1.40099396835228e-05,3.68682623250601e-07,3.31814360925541e-06
"1263",2020-08-30,"Brooklyn",2.28583226415373e-05,3.68682623250601e-07,1.843413116253e-06
"1264",2020-08-31,"Brooklyn",4.35045495435709e-05,0,5.16155672550841e-06
"1265",2020-09-01,"Brooklyn",3.28127534693035e-05,0,3.31814360925541e-06
"1266",2020-09-02,"Brooklyn",3.46561665855565e-05,7.37365246501202e-07,5.16155672550841e-06
"1267",2020-09-03,"Brooklyn",3.35501187158047e-05,7.37365246501202e-07,2.58077836275421e-06
"1268",2020-09-04,"Brooklyn",2.61764662507927e-05,3.68682623250601e-07,2.94946098600481e-06
"1269",2020-09-05,"Brooklyn",1.69594006695276e-05,1.1060478697518e-06,3.68682623250601e-06
"1270",2020-09-06,"Brooklyn",3.20753882228023e-05,3.68682623250601e-07,5.53023934875901e-06
"1271",2020-09-07,"Brooklyn",2.76511967437951e-05,0,2.58077836275421e-06
"1272",2020-09-08,"Brooklyn",4.64540105295757e-05,3.68682623250601e-07,2.94946098600481e-06
"1273",2020-09-09,"Brooklyn",4.38732321668215e-05,0,4.05550885575661e-06
"1274",2020-09-10,"Brooklyn",4.57166452830745e-05,3.68682623250601e-07,3.31814360925541e-06
"1275",2020-09-11,"Brooklyn",4.09237711808167e-05,7.37365246501202e-07,3.31814360925541e-06
"1276",2020-09-12,"Brooklyn",1.88028137857806e-05,0,1.1060478697518e-06
"1277",2020-09-13,"Brooklyn",4.35045495435709e-05,7.37365246501202e-07,2.94946098600481e-06
"1278",2020-09-14,"Brooklyn",6.5625506938607e-05,7.37365246501202e-07,5.53023934875901e-06
"1279",2020-09-15,"Brooklyn",6.96810157943636e-05,0,2.21209573950361e-06
"1280",2020-09-16,"Brooklyn",7.37365246501202e-05,0,8.84838295801442e-06
"1281",2020-09-17,"Brooklyn",6.0095267589848e-05,3.68682623250601e-07,4.79287410225781e-06
"1282",2020-09-18,"Brooklyn",3.98177233110649e-05,7.37365246501202e-07,5.53023934875901e-06
"1283",2020-09-19,"Brooklyn",2.43330531345397e-05,7.37365246501202e-07,2.21209573950361e-06
"1284",2020-09-20,"Brooklyn",2.87572446135469e-05,1.1060478697518e-06,3.31814360925541e-06
"1285",2020-09-21,"Brooklyn",9.73322125381586e-05,3.68682623250601e-07,4.79287410225781e-06
"1286",2020-09-22,"Brooklyn",7.70546682593756e-05,1.1060478697518e-06,4.42419147900721e-06
"1287",2020-09-23,"Brooklyn",9.99129909009129e-05,3.68682623250601e-07,8.84838295801442e-06
"1288",2020-09-24,"Brooklyn",9.69635299149081e-05,0,5.53023934875901e-06
"1289",2020-09-25,"Brooklyn",7.07870636641154e-05,3.68682623250601e-07,7.37365246501202e-06
"1290",2020-09-26,"Brooklyn",4.01864059343155e-05,3.68682623250601e-07,2.58077836275421e-06
"1291",2020-09-27,"Brooklyn",6.67315548083588e-05,7.37365246501202e-07,7.00496984176142e-06
"1292",2020-09-28,"Brooklyn",5.12468846318335e-05,3.68682623250601e-07,4.42419147900721e-06
"1293",2020-09-29,"Brooklyn",0.000130882331253963,7.37365246501202e-07,6.63628721851082e-06
"1294",2020-09-30,"Brooklyn",0.000104705865003171,1.4747304930024e-06,1.21665265672698e-05
"1295",2020-10-01,"Brooklyn",0.0001224026309192,3.68682623250601e-07,8.11101771151322e-06
"1296",2020-10-02,"Brooklyn",9.99129909009129e-05,3.68682623250601e-07,9.58574820451562e-06
"1297",2020-10-03,"Brooklyn",3.42874839623059e-05,3.68682623250601e-07,4.42419147900721e-06
"1298",2020-10-04,"Brooklyn",5.97265849665974e-05,1.1060478697518e-06,8.11101771151322e-06
"1299",2020-10-05,"Brooklyn",0.000130882331253963,0,8.84838295801442e-06
"1300",2020-10-06,"Brooklyn",9.25393384359008e-05,7.37365246501202e-07,8.47970033476382e-06
"1301",2020-10-07,"Brooklyn",8.2216224984884e-05,3.68682623250601e-07,8.11101771151322e-06
"1302",2020-10-08,"Brooklyn",8.0372811868631e-05,1.1060478697518e-06,7.37365246501202e-06
"1303",2020-10-09,"Brooklyn",6.78376026781106e-05,0,1.06917960742674e-05
"1304",2020-10-10,"Brooklyn",3.53935318320577e-05,0,6.63628721851082e-06
"1305",2020-10-11,"Brooklyn",4.23985016738191e-05,7.37365246501202e-07,7.37365246501202e-06
"1306",2020-10-12,"Brooklyn",8.2216224984884e-05,3.68682623250601e-07,1.06917960742674e-05
"1307",2020-10-13,"Brooklyn",8.25849076081346e-05,1.1060478697518e-06,6.63628721851082e-06
"1308",2020-10-14,"Brooklyn",7.92667639988792e-05,1.1060478697518e-06,8.47970033476382e-06
"1309",2020-10-15,"Brooklyn",8.81151469568936e-05,7.37365246501202e-07,1.21665265672698e-05
"1310",2020-10-16,"Brooklyn",6.0095267589848e-05,1.1060478697518e-06,7.00496984176142e-06
"1311",2020-10-17,"Brooklyn",3.35501187158047e-05,1.1060478697518e-06,3.31814360925541e-06
"1312",2020-10-18,"Brooklyn",6.34134111991034e-05,3.68682623250601e-07,6.26760459526022e-06
"1313",2020-10-19,"Brooklyn",7.52112551431226e-05,2.21209573950361e-06,9.58574820451562e-06
"1314",2020-10-20,"Brooklyn",7.88980813756286e-05,7.37365246501202e-07,1.21665265672698e-05
"1315",2020-10-21,"Brooklyn",7.4842572519872e-05,1.1060478697518e-06,7.00496984176142e-06
"1316",2020-10-22,"Brooklyn",8.92211948266454e-05,7.37365246501202e-07,5.16155672550841e-06
"1317",2020-10-23,"Brooklyn",7.33678420268696e-05,0,8.84838295801442e-06
"1318",2020-10-24,"Brooklyn",4.42419147900721e-05,0,8.84838295801442e-06
"1319",2020-10-25,"Brooklyn",4.71913757760769e-05,1.1060478697518e-06,8.47970033476382e-06
"1320",2020-10-26,"Brooklyn",8.14788597383828e-05,7.37365246501202e-07,4.79287410225781e-06
"1321",2020-10-27,"Brooklyn",8.73777817103924e-05,1.1060478697518e-06,9.21706558126502e-06
"1322",2020-10-28,"Brooklyn",8.51656859708888e-05,1.1060478697518e-06,5.89892197200962e-06
"1323",2020-10-29,"Brooklyn",7.07870636641154e-05,7.37365246501202e-07,8.11101771151322e-06
"1324",2020-10-30,"Brooklyn",7.07870636641154e-05,1.4747304930024e-06,6.63628721851082e-06
"1325",2020-10-31,"Brooklyn",4.31358669203203e-05,7.37365246501202e-07,6.63628721851082e-06
"1326",2020-11-01,"Brooklyn",8.51656859708888e-05,3.31814360925541e-06,7.00496984176142e-06
"1327",2020-11-02,"Brooklyn",0.000124246044035453,2.58077836275421e-06,8.11101771151322e-06
"1328",2020-11-03,"Brooklyn",0.000117609756816942,2.21209573950361e-06,1.06917960742674e-05
"1329",2020-11-04,"Brooklyn",0.000115028978454188,2.58077836275421e-06,1.03231134510168e-05
"1330",2020-11-05,"Brooklyn",0.000115028978454188,1.4747304930024e-06,1.03231134510168e-05
"1331",2020-11-06,"Brooklyn",8.7746464333643e-05,7.37365246501202e-07,7.37365246501202e-06
"1332",2020-11-07,"Brooklyn",8.25849076081346e-05,1.843413116253e-06,4.42419147900721e-06
"1333",2020-11-08,"Brooklyn",8.25849076081346e-05,1.1060478697518e-06,7.37365246501202e-06
"1334",2020-11-09,"Brooklyn",0.000154109336518751,3.68682623250601e-07,1.03231134510168e-05
"1335",2020-11-10,"Brooklyn",0.000169225324072026,7.37365246501202e-07,1.1060478697518e-05
"1336",2020-11-11,"Brooklyn",0.000145260953560737,7.37365246501202e-07,4.79287410225781e-06
"1337",2020-11-12,"Brooklyn",0.00014120544470498,2.21209573950361e-06,7.74233508826262e-06
"1338",2020-11-13,"Brooklyn",0.000131251013877214,7.37365246501202e-07,1.17978439440192e-05
"1339",2020-11-14,"Brooklyn",8.7746464333643e-05,1.843413116253e-06,1.14291613207686e-05
"1340",2020-11-15,"Brooklyn",8.55343685941394e-05,2.21209573950361e-06,9.21706558126502e-06
"1341",2020-11-16,"Brooklyn",0.000182866581132298,3.68682623250601e-07,1.25352091905204e-05
"1342",2020-11-17,"Brooklyn",0.000181760533262546,1.1060478697518e-06,1.06917960742674e-05
"1343",2020-11-18,"Brooklyn",0.000172174785058031,1.4747304930024e-06,1.4747304930024e-05
"1344",2020-11-19,"Brooklyn",0.000181023168016045,2.21209573950361e-06,1.36412570602722e-05
"1345",2020-11-20,"Brooklyn",0.000160376941114011,7.37365246501202e-07,1.4747304930024e-05
"1346",2020-11-21,"Brooklyn",0.000130513648630713,1.1060478697518e-06,9.58574820451562e-06
"1347",2020-11-22,"Brooklyn",0.000125352091905204,3.68682623250601e-07,1.43786223067734e-05
"1348",2020-11-23,"Brooklyn",0.000211992508369096,2.58077836275421e-06,1.40099396835228e-05
"1349",2020-11-24,"Brooklyn",0.000203881490657582,7.37365246501202e-07,1.43786223067734e-05
"1350",2020-11-25,"Brooklyn",0.00023300741789438,1.4747304930024e-06,1.54846701765252e-05
"1351",2020-11-26,"Brooklyn",9.06959253196478e-05,1.1060478697518e-06,1.51159875532746e-05
"1352",2020-11-27,"Brooklyn",0.000222315621820112,1.1060478697518e-06,1.6590718046277e-05
"1353",2020-11-28,"Brooklyn",0.000167013228332522,1.1060478697518e-06,1.21665265672698e-05
"1354",2020-11-29,"Brooklyn",0.000207199634266838,1.1060478697518e-06,1.58533527997758e-05
"1355",2020-11-30,"Brooklyn",0.00033144567830229,1.4747304930024e-06,1.51159875532746e-05
"1356",2020-12-01,"Brooklyn",0.00034951112684157,1.1060478697518e-06,1.69594006695276e-05
"1357",2020-12-02,"Brooklyn",0.000317435738618767,3.68682623250601e-06,1.91714964090312e-05
"1358",2020-12-03,"Brooklyn",0.000312274181893259,1.4747304930024e-06,2.21209573950361e-05
"1359",2020-12-04,"Brooklyn",0.000283148254656462,2.21209573950361e-06,2.21209573950361e-05
"1360",2020-12-05,"Brooklyn",0.000186553407364804,2.21209573950361e-06,1.58533527997758e-05
"1361",2020-12-06,"Brooklyn",0.000204987538527334,1.4747304930024e-06,1.843413116253e-05
"1362",2020-12-07,"Brooklyn",0.00035577873143683,2.58077836275421e-06,2.13835921485349e-05
"1363",2020-12-08,"Brooklyn",0.000340294061260305,2.94946098600481e-06,2.58077836275421e-05
"1364",2020-12-09,"Brooklyn",0.000336607235027799,3.31814360925541e-06,2.83885619902963e-05
"1365",2020-12-10,"Brooklyn",0.000346561665855565,7.37365246501202e-07,2.76511967437951e-05
"1366",2020-12-11,"Brooklyn",0.000308587355660753,2.94946098600481e-06,2.28583226415373e-05
"1367",2020-12-12,"Brooklyn",0.000221209573950361,3.31814360925541e-06,2.24896400182867e-05
"1368",2020-12-13,"Brooklyn",0.000238168974619888,1.843413116253e-06,2.13835921485349e-05
"1369",2020-12-14,"Brooklyn",0.000409606394431418,2.21209573950361e-06,2.94946098600481e-05
"1370",2020-12-15,"Brooklyn",0.00039264699376189,4.05550885575661e-06,2.87572446135469e-05
"1371",2020-12-16,"Brooklyn",0.000310430768777006,5.53023934875901e-06,2.54391010042915e-05
"1372",2020-12-17,"Brooklyn",0.00023927502248964,2.58077836275421e-06,2.58077836275421e-05
"1373",2020-12-18,"Brooklyn",0.000377531006208615,4.79287410225781e-06,2.91259272367975e-05
"1374",2020-12-19,"Brooklyn",0.000281673524163459,3.31814360925541e-06,2.54391010042915e-05
"1375",2020-12-20,"Brooklyn",0.000283148254656462,1.843413116253e-06,3.06006577297999e-05
"1376",2020-12-21,"Brooklyn",0.000481868188588535,2.58077836275421e-06,3.64995797018095e-05
"1377",2020-12-22,"Brooklyn",0.000461221961686502,5.89892197200962e-06,3.24440708460529e-05
"1378",2020-12-23,"Brooklyn",0.000405550885575661,4.79287410225781e-06,4.23985016738191e-05
"1379",2020-12-24,"Brooklyn",0.00035577873143683,3.31814360925541e-06,3.53935318320577e-05
"1380",2020-12-25,"Brooklyn",0.000127195505021457,4.42419147900721e-06,3.13380229763011e-05
"1381",2020-12-26,"Brooklyn",0.000377531006208615,3.31814360925541e-06,3.28127534693035e-05
"1382",2020-12-27,"Brooklyn",0.0003373446002743,5.89892197200962e-06,3.31814360925541e-05
"1383",2020-12-28,"Brooklyn",0.000590260879824212,4.79287410225781e-06,3.94490406878143e-05
"1384",2020-12-29,"Brooklyn",0.0005216859118996,5.16155672550841e-06,3.24440708460529e-05
"1385",2020-12-30,"Brooklyn",0.00051541830730434,5.89892197200962e-06,3.53935318320577e-05
"1386",2020-12-31,"Brooklyn",0.000345086935362563,7.74233508826262e-06,3.31814360925541e-05
"1387",2021-01-01,"Brooklyn",0.00015337197127225,5.89892197200962e-06,3.02319751065493e-05
"1388",2021-01-02,"Brooklyn",0.000408131663938415,6.63628721851082e-06,3.57622144553083e-05
"1389",2021-01-03,"Brooklyn",0.00039264699376189,4.05550885575661e-06,3.50248492088071e-05
"1390",2021-01-04,"Brooklyn",0.000699022253683139,8.84838295801442e-06,5.12468846318335e-05
