region,value,year
92009,2,2021.0
07203,2,2021.0
89102,2,2021.0
08830,2,2021.0
06515,2,2021.0
07079,2,2021.0
10168,2,2021.0
07068,2,2021.0
22312,2,2021.0
10560,2,2021.0
41048,2,2021.0
93401,2,2021.0
77338,2,2021.0
10107,2,2021.0
20910,2,2021.0
14227,2,2021.0
08731,2,2021.0
13732,2,2021.0
08753,2,2021.0
11939,2,2021.0
07452,2,2021.0
07738,2,2021.0
55902,2,2021.0
40741,2,2021.0
08846,2,2021.0
14604,2,2021.0
07012,2,2021.0
12065,2,2021.0
22424,2,2021.0
19382,2,2021.0
08520,2,2021.0
83687,2,2021.0
18015,2,2021.0
08034,2,2021.0
20002,2,2021.0
08003,2,2021.0
07206,2,2021.0
08721,2,2021.0
85262,2,2021.0
18064,2,2021.0
07866,2,2021.0
07105,2,2021.0
01887,2,2021.0
30092,2,2021.0
11786,2,2021.0
87501,2,2021.0
44286,2,2021.0
20015,2,2021.0
07028,2,2021.0
02184,2,2021.0
98021,2,2021.0
11934,2,2021.0
07836,2,2021.0
11792,2,2021.0
37067,2,2021.0
19601,2,2021.0
47130,2,2021.0
85286,2,2021.0
49684,2,2021.0
77035,2,2021.0
10922,2,2021.0
07063,2,2021.0
21701,2,2021.0
30518,2,2021.0
12586,2,2021.0
32750,2,2021.0
33004,2,2021.0
64503,2,2021.0
08759,2,2021.0
12206,2,2021.0
78741,2,2021.0
28273,2,2021.0
32835,2,2021.0
80110,2,2021.0
10923,2,2021.0
07043,2,2021.0
11940,2,2021.0
18330,2,2021.0
10928,2,2021.0
14211,2,2021.0
10173,2,2021.0
12167,2,2021.0
10526,2,2021.0
30005,2,2021.0
45601,2,2021.0
10271,2,2021.0
14223,2,2021.0
08026,2,2021.0
13820,2,2021.0
32159,2,2021.0
89117,2,2021.0
11713,2,2021.0
94102,2,2021.0
71292,2,2021.0
78750,2,2021.0
94107,2,2021.0
11719,2,2021.0
23233,2,2021.0
12754,2,2021.0
11755,2,2021.0
33770,2,2021.0
06801,2,2021.0
32960,2,2021.0
60008,2,2021.0
07058,2,2021.0
40223,2,2021.0
07050,2,2021.0
20912,2,2021.0
60612,2,2021.0
15301,2,2021.0
10055,2,2021.0
08824,2,2021.0
10511,2,2021.0
06461,2,2021.0
60563,2,2021.0
98201,2,2021.0
10505,2,2021.0
14411,2,2021.0
94110,2,2021.0
85044,2,2021.0
10970,2,2021.0
10162,2,2021.0
85224,2,2021.0
20896,2,2021.0
01532,2,2021.0
53005,2,2021.0
33160,2,2021.0
14059,2,2021.0
32780,2,2021.0
08050,2,2021.0
07874,2,2021.0
33609,2,2021.0
12194,2,2021.0
30066,2,2021.0
07201,2,2021.0
06903,2,2021.0
08081,2,2021.0
11385,610,2021.5
10036,580,2021.5
11220,531,2021.5
11218,523,2021.5
11368,522,2021.5
11234,504,2021.5
11214,491,2021.5
10019,476,2021.5
10314,476,2021.5
11235,459,2021.5
11372,454,2021.5
11223,450,2021.5
10001,443,2021.5
11207,418,2021.5
10467,416,2021.5
11354,414,2021.5
11377,413,2021.5
11229,403,2021.5
11419,403,2021.5
11208,397,2021.5
11230,395,2021.5
11101,392,2021.5
11209,383,2021.5
10003,378,2021.5
10002,378,2021.5
11432,378,2021.5
11226,375,2021.5
10462,375,2021.5
11215,372,2021.5
10011,366,2021.5
10025,365,2021.5
10458,356,2021.5
11373,355,2021.5
10461,352,2021.5
10018,342,2021.5
10022,341,2021.5
11211,340,2021.5
11236,339,2021.5
10029,330,2021.5
10016,327,2021.5
11219,325,2021.5
10453,325,2021.5
11204,325,2021.5
10457,324,2021.5
11435,324,2021.5
10306,323,2021.5
10469,320,2021.5
10452,311,2021.5
11375,311,2021.5
10013,304,2021.5
11378,296,2021.5
11355,296,2021.5
10456,293,2021.5
10305,291,2021.5
11222,290,2021.5
11212,287,2021.5
11203,287,2021.5
10468,283,2021.5
11420,282,2021.5
11201,282,2021.5
11103,281,2021.5
11221,279,2021.5
10472,274,2021.5
11237,273,2021.5
10023,271,2021.5
10312,269,2021.5
10027,266,2021.5
11206,264,2021.5
11418,259,2021.5
11105,254,2021.5
11216,251,2021.5
10463,249,2021.5
10017,246,2021.5
10024,244,2021.5
11106,240,2021.5
11434,239,2021.5
11238,233,2021.5
10460,233,2021.5
10451,229,2021.5
10009,229,2021.5
10128,227,2021.5
10466,227,2021.5
10309,225,2021.5
10455,225,2021.5
10028,224,2021.5
11232,223,2021.5
11357,223,2021.5
11210,223,2021.5
11374,219,2021.5
10031,217,2021.5
10459,216,2021.5
10033,216,2021.5
10010,213,2021.5
11417,212,2021.5
11379,210,2021.5
10021,206,2021.5
10304,205,2021.5
11358,203,2021.5
11231,197,2021.5
11217,197,2021.5
10014,197,2021.5
10301,190,2021.5
11102,189,2021.5
10026,189,2021.5
10310,189,2021.5
11213,188,2021.5
10032,185,2021.5
10034,178,2021.5
11224,178,2021.5
11433,177,2021.5
10065,176,2021.5
11421,175,2021.5
10035,173,2021.5
11416,172,2021.5
10303,171,2021.5
11228,169,2021.5
11233,169,2021.5
11365,169,2021.5
10465,168,2021.5
10012,164,2021.5
11225,164,2021.5
10302,161,2021.5
11361,161,2021.5
10454,160,2021.5
10040,159,2021.5
11413,158,2021.5
11104,152,2021.5
11414,150,2021.5
11205,148,2021.5
10038,148,2021.5
10475,146,2021.5
11423,141,2021.5
11367,138,2021.5
10473,135,2021.5
11356,134,2021.5
11580,133,2021.5
10007,132,2021.5
11412,129,2021.5
10308,125,2021.5
10075,122,2021.5
11428,122,2021.5
11691,120,2021.5
11369,117,2021.5
11364,116,2021.5
10474,113,2021.5
10030,108,2021.5
11429,108,2021.5
11366,107,2021.5
10704,107,2021.5
11426,106,2021.5
11040,104,2021.5
11422,102,2021.5
11370,101,2021.5
11249,98,2021.5
10470,87,2021.5
11694,86,2021.5
10039,85,2021.5
11427,84,2021.5
10004,83,2021.5
11362,82,2021.5
10307,79,2021.5
11001,78,2021.5
11003,78,2021.5
10005,76,2021.5
11436,75,2021.5
10037,74,2021.5
11590,69,2021.5
10471,68,2021.5
10701,68,2021.5
11415,68,2021.5
11801,67,2021.5
11520,66,2021.5
11693,65,2021.5
11746,64,2021.5
11004,64,2021.5
10550,64,2021.5
10801,58,2021.5
11581,58,2021.5
11735,56,2021.5
10705,53,2021.5
11572,53,2021.5
11501,53,2021.5
11411,52,2021.5
11530,52,2021.5
11010,51,2021.5
11710,51,2021.5
11756,51,2021.5
11360,48,2021.5
11550,48,2021.5
11239,46,2021.5
11803,43,2021.5
10710,43,2021.5
11758,43,2021.5
11554,40,2021.5
11747,39,2021.5
11692,39,2021.5
11561,39,2021.5
11757,38,2021.5
11552,36,2021.5
11729,36,2021.5
11510,36,2021.5
11779,34,2021.5
11706,34,2021.5
10541,33,2021.5
11021,33,2021.5
11563,32,2021.5
10583,31,2021.5
11096,30,2021.5
11743,29,2021.5
10020,29,2021.5
11714,28,2021.5
11542,28,2021.5
07306,27,2021.5
11704,27,2021.5
11791,26,2021.5
11566,26,2021.5
10006,26,2021.5
11430,25,2021.5
11793,25,2021.5
10708,25,2021.5
11050,24,2021.5
11553,24,2021.5
11570,24,2021.5
10805,24,2021.5
10464,23,2021.5
07093,23,2021.5
11717,23,2021.5
11363,22,2021.5
11787,22,2021.5
11701,22,2021.5
10280,22,2021.5
07047,22,2021.5
10965,22,2021.5
10703,22,2021.5
10956,21,2021.5
10603,21,2021.5
11507,21,2021.5
11598,21,2021.5
10573,21,2021.5
11030,21,2021.5
11596,21,2021.5
10707,20,2021.5
11726,20,2021.5
07410,20,2021.5
10598,20,2021.5
11716,20,2021.5
07601,19,2021.5
11516,19,2021.5
11575,18,2021.5
10604,18,2021.5
14221,18,2021.5
10803,17,2021.5
11762,17,2021.5
12533,17,2021.5
11725,17,2021.5
10523,17,2021.5
10709,17,2021.5
10543,16,2021.5
11783,16,2021.5
11577,16,2021.5
98121,16,2021.5
11023,16,2021.5
10562,15,2021.5
10044,15,2021.5
08857,15,2021.5
11741,15,2021.5
10069,15,2021.5
10553,15,2021.5
11753,15,2021.5
07087,15,2021.5
07747,14,2021.5
11766,14,2021.5
11722,14,2021.5
07010,14,2021.5
12590,14,2021.5
10954,14,2021.5
10512,14,2021.5
11768,14,2021.5
10552,14,2021.5
11795,14,2021.5
07304,14,2021.5
11763,14,2021.5
07030,13,2021.5
10567,13,2021.5
10566,13,2021.5
07666,13,2021.5
10977,13,2021.5
10538,13,2021.5
07621,13,2021.5
11558,13,2021.5
10528,13,2021.5
10282,13,2021.5
11797,13,2021.5
11697,13,2021.5
10530,13,2021.5
07305,12,2021.5
10990,12,2021.5
10804,12,2021.5
07024,12,2021.5
10601,12,2021.5
07470,12,2021.5
10920,12,2021.5
10119,12,2021.5
10940,12,2021.5
12550,12,2021.5
29601,12,2021.5
11702,12,2021.5
45242,12,2021.5
10901,12,2021.5
07631,12,2021.5
11565,11,2021.5
06902,11,2021.5
07070,11,2021.5
11576,11,2021.5
11733,11,2021.5
11772,11,2021.5
11727,11,2021.5
12553,11,2021.5
10570,11,2021.5
10155,11,2021.5
10549,11,2021.5
11731,11,2021.5
08879,11,2021.5
11020,11,2021.5
11703,10,2021.5
11371,10,2021.5
07751,10,2021.5
10579,10,2021.5
10123,10,2021.5
10509,10,2021.5
11788,10,2021.5
07086,10,2021.5
07011,10,2021.5
07726,10,2021.5
08859,10,2021.5
10706,10,2021.5
10950,9,2021.5
07111,9,2021.5
11559,9,2021.5
07094,9,2021.5
11509,9,2021.5
10607,9,2021.5
10118,9,2021.5
11798,9,2021.5
11738,9,2021.5
32256,9,2021.5
07307,9,2021.5
11560,9,2021.5
11968,9,2021.5
11557,9,2021.5
11780,8,2021.5
07103,8,2021.5
89147,8,2021.5
07002,8,2021.5
08816,8,2021.5
07728,8,2021.5
07036,8,2021.5
08831,8,2021.5
07302,8,2021.5
10589,8,2021.5
10591,8,2021.5
07430,8,2021.5
11776,8,2021.5
07670,8,2021.5
07731,8,2021.5
11109,8,2021.5
11754,8,2021.5
10952,8,2021.5
10520,7,2021.5
10547,7,2021.5
07735,7,2021.5
10170,7,2021.5
18301,7,2021.5
10522,7,2021.5
10918,7,2021.5
07083,7,2021.5
10504,7,2021.5
12701,7,2021.5
11720,7,2021.5
10536,7,2021.5
10595,7,2021.5
11514,7,2021.5
07055,7,2021.5
10989,7,2021.5
07644,7,2021.5
07652,7,2021.5
75063,7,2021.5
10506,7,2021.5
11518,7,2021.5
10101,7,2021.5
06831,6,2021.5
07032,6,2021.5
10580,6,2021.5
07026,6,2021.5
11705,6,2021.5
11967,6,2021.5
07013,6,2021.5
07102,6,2021.5
30071,6,2021.5
08701,6,2021.5
07632,6,2021.5
92108,6,2021.5
10502,6,2021.5
14224,6,2021.5
10913,6,2021.5
10510,6,2021.5
11771,6,2021.5
07022,6,2021.5
89109,6,2021.5
07023,6,2021.5
10112,6,2021.5
07107,6,2021.5
11784,6,2021.5
11545,6,2021.5
11242,6,2021.5
10606,6,2021.5
11767,6,2021.5
12534,6,2021.5
07603,6,2021.5
07650,6,2021.5
11749,6,2021.5
08854,6,2021.5
20130,6,2021.5
07020,6,2021.5
11769,6,2021.5
06830,6,2021.5
11742,6,2021.5
10041,5,2021.5
10532,5,2021.5
07450,5,2021.5
30096,5,2021.5
10105,5,2021.5
07506,5,2021.5
10605,5,2021.5
10116,5,2021.5
11782,5,2021.5
11732,5,2021.5
07109,5,2021.5
06810,5,2021.5
07114,5,2021.5
07605,5,2021.5
07626,5,2021.5
11953,5,2021.5
07661,5,2021.5
07645,5,2021.5
11740,5,2021.5
07003,5,2021.5
14228,5,2021.5
1634,5,2021.5
23320,5,2021.5
07657,5,2021.5
10514,5,2021.5
94954,5,2021.5
07424,5,2021.5
10163,5,2021.5
06484,5,2021.5
10941,5,2021.5
07040,5,2021.5
12549,5,2021.5
08812,5,2021.5
43230,5,2021.5
18328,5,2021.5
07624,5,2021.5
07039,5,2021.5
14207,4,2021.5
07067,4,2021.5
33716,4,2021.5
10501,4,2021.5
07628,4,2021.5
19342,4,2021.5
10166,4,2021.5
14094,4,2021.5
07746,4,2021.5
07016,4,2021.5
07106,4,2021.5
08724,4,2021.5
50266,4,2021.5
33626,4,2021.5
07675,4,2021.5
22043,4,2021.5
23452,4,2021.5
08054,4,2021.5
07604,4,2021.5
07748,4,2021.5
10576,4,2021.5
63045,4,2021.5
24011,4,2021.5
34236,4,2021.5
07871,4,2021.5
14210,4,2021.5
10924,4,2021.5
08527,4,2021.5
10958,4,2021.5
10165,4,2021.5
07090,4,2021.5
11790,4,2021.5
10106,4,2021.5
30339,4,2021.5
06905,4,2021.5
55437,4,2021.5
10150,4,2021.5
08844,4,2021.5
55113,4,2021.5
07031,4,2021.5
10590,4,2021.5
11724,4,2021.5
06611,4,2021.5
07458,4,2021.5
33614,4,2021.5
08861,4,2021.5
75067,4,2021.5
80112,4,2021.5
06840,4,2021.5
08837,4,2021.5
07446,4,2021.5
07407,4,2021.5
06460,4,2021.5
10994,4,2021.5
07401,4,2021.5
10925,4,2021.5
75234,4,2021.5
12207,4,2021.5
37214,4,2021.5
75019,4,2021.5
11431,4,2021.5
10153,4,2021.5
10108,4,2021.5
07052,4,2021.5
07481,4,2021.5
18466,4,2021.5
07648,4,2021.5
80111,4,2021.5
07730,4,2021.5
11721,4,2021.5
07643,4,2021.5
07004,4,2021.5
08540,4,2021.5
14068,4,2021.5
10533,4,2021.5
10174,4,2021.5
11751,4,2021.5
07701,4,2021.5
10983,4,2021.5
11777,4,2021.5
12561,3,2021.5
07029,3,2021.5
10992,3,2021.5
12200,3,2021.5
92868,3,2021.5
07073,3,2021.5
10169,3,2021.5
11247,3,2021.5
33139,3,2021.5
07932,3,2021.5
10962,3,2021.5
12401,3,2021.5
14623,3,2021.5
12563,3,2021.5
10960,3,2021.5
07981,3,2021.5
07110,3,2021.5
91361,3,2021.5
07607,3,2021.5
10537,3,2021.5
08053,3,2021.5
11730,3,2021.5
07060,3,2021.5
60173,3,2021.5
10970,3,2021.5
18324,3,2021.5
12601,3,2021.5
40245,3,2021.5
11202,3,2021.5
07928,3,2021.5
07974,3,2021.5
11042,3,2021.5
14225,3,2021.5
43229,3,2021.5
07920,3,2021.5
12775,3,2021.5
10980,3,2021.5
12508,3,2021.5
33431,3,2021.5
60563,3,2021.5
20003,3,2021.5
23502,3,2021.5
07033,3,2021.5
11950,3,2021.5
12203,3,2021.5
11005,3,2021.5
07104,3,2021.5
33326,3,2021.5
07840,3,2021.5
20906,3,2021.5
12518,3,2021.5
10151,3,2021.5
10120,3,2021.5
07054,3,2021.5
07762,3,2021.5
08060,3,2021.5
18428,3,2021.5
06108,3,2021.5
07724,3,2021.5
11901,3,2021.5
45040,3,2021.5
07463,3,2021.5
07206,3,2021.5
07042,3,2021.5
75024,3,2021.5
07960,3,2021.5
46037,3,2021.5
10516,3,2021.5
41105,3,2021.5
40472,3,2021.5
55441,3,2021.5
1780,3,2021.5
08873,3,2021.5
85021,3,2021.5
11709,3,2021.5
32303,3,2021.5
07076,3,2021.5
12572,3,2021.5
92618,3,2021.5
19044,3,2021.5
07017,3,2021.5
46219,3,2021.5
12721,3,2021.5
75081,3,2021.5
85029,3,2021.5
19801,3,2021.5
07712,3,2021.5
10279,3,2021.5
07018,3,2021.5
10507,3,2021.5
07660,3,2021.5
10176,3,2021.5
22201,3,2021.5
10987,3,2021.5
77478,3,2021.5
06811,3,2021.5
11978,3,2021.5
06470,3,2021.5
56303,3,2021.5
44444,3,2021.5
65202,3,2021.5
12866,3,2021.5
07801,3,2021.5
30144,3,2021.5
07014,3,2021.5
17011,3,2021.5
07202,3,2021.5
10976,3,2021.5
22202,3,2021.5
75038,3,2021.5
07008,3,2021.5
00000,3,2021.5
12521,3,2021.5
12201,3,2021.5
01810,3,2021.5
11752,3,2021.5
85282,3,2021.5
07734,3,2021.5
07071,3,2021.5
10178,3,2021.5
11579,3,2021.5
60018,3,2021.5
07005,3,2021.5
11547,3,2021.5
22314,3,2021.5
74136,3,2021.5
07722,3,2021.5
08902,3,2021.5
19034,3,2021.5
98036,3,2021.5
18015,3,2021.5
06820,3,2021.5
33432,3,2021.5
10916,3,2021.5
11961,3,2021.5
06605,3,2021.5
07834,3,2021.5
33441,3,2021.5
14850,3,2021.5
10594,3,2021.5
10103,3,2021.5
07630,3,2021.5
60062,3,2021.5
33323,2,2021.5
07095,2,2021.5
12100,2,2021.5
17111,2,2021.5
07405,2,2021.5
12547,2,2021.5
13202,2,2021.5
14411,2,2021.5
77041,2,2021.5
10162,2,2021.5
11719,2,2021.5
08884,2,2021.5
06877,2,2021.5
85286,2,2021.5
07662,2,2021.5
07501,2,2021.5
32751,2,2021.5
19107,2,2021.5
76248,2,2021.5
07444,2,2021.5
48083,2,2021.5
32746,2,2021.5
30518,2,2021.5
41048,2,2021.5
80110,2,2021.5
07201,2,2021.5
29715,2,2021.5
12570,2,2021.5
33131,2,2021.5
48093,2,2021.5
14227,2,2021.5
30005,2,2021.5
60077,2,2021.5
12754,2,2021.5
10986,2,2021.5
1781,2,2021.5
12564,2,2021.5
10922,2,2021.5
19701,2,2021.5
85249,2,2021.5
12514,2,2021.5
32765,2,2021.5
10917,2,2021.5
89501,2,2021.5
14223,2,2021.5
89102,2,2021.5
02061,2,2021.5
91762,2,2021.5
07733,2,2021.5
06450,2,2021.5
60630,2,2021.5
10548,2,2021.5
13732,2,2021.5
48334,2,2021.5
55343,2,2021.5
55126,2,2021.5
06109,2,2021.5
19382,2,2021.5
14217,2,2021.5
23230,2,2021.5
07203,2,2021.5
60008,2,2021.5
07452,2,2021.5
71292,2,2021.5
06776,2,2021.5
49684,2,2021.5
11755,2,2021.5
47130,2,2021.5
14845,2,2021.5
1550,2,2021.5
12719,2,2021.5
07072,2,2021.5
06606,2,2021.5
89117,2,2021.5
07065,2,2021.5
33308,2,2021.5
08510,2,2021.5
06067,2,2021.5
08057,2,2021.5
L3X1V,2,2021.5
12586,2,2021.5
30067,2,2021.5
11778,2,2021.5
48331,2,2021.5
12194,2,2021.5
07204,2,2021.5
10168,2,2021.5
73134,2,2021.5
85224,2,2021.5
85034,2,2021.5
14214,2,2021.5
07080,2,2021.5
07719,2,2021.5
66219,2,2021.5
07936,2,2021.5
15220,2,2021.5
14614,2,2021.5
20110,2,2021.5
22207,2,2021.5
43215,2,2021.5
96753,2,2021.5
48076,2,2021.5
11937,2,2021.5
23513,2,2021.5
33134,2,2021.5
56010,2,2021.5
12180,2,2021.5
29707,2,2021.5
07050,2,2021.5
90403,2,2021.5
12076,2,2021.5
55425,2,2021.5
06812,2,2021.5
77042,2,2021.5
19711,2,2021.5
08731,2,2021.5
29609,2,2021.5
60714,2,2021.5
02322,2,2021.5
12303,2,2021.5
19007,2,2021.5
85281,2,2021.5
92025,2,2021.5
80202,2,2021.5
000,2,2021.5
08003,2,2021.5
12110,2,2021.5
07078,2,2021.5
10588,2,2021.5
19601,2,2021.5
06790,2,2021.5
14226,2,2021.5
33141,2,2021.5
33309,2,2021.5
92008,2,2021.5
18064,2,2021.5
06807,2,2021.5
07205,2,2021.5
10560,2,2021.5
12524,2,2021.5
07508,2,2021.5
1101,2,2021.5
91423,2,2021.5
19010,2,2021.5
06607,2,2021.5
12589,2,2021.5
08817,2,2021.5
19053,2,2021.5
08016,2,2021.5
61761,2,2021.5
0,2,2021.5
10923,2,2021.5
06850,2,2021.5
10930,2,2021.5
10505,2,2021.5
77057,2,2021.5
06413,2,2021.5
73112,2,2021.5
10526,2,2021.5
06461,2,2021.5
08863,2,2021.5
84119,2,2021.5
76137,2,2021.5
11933,2,2021.5
07057,2,2021.5
07836,2,2021.5
15108,2,2021.5
85262,2,2021.5
60045,2,2021.5
72201,2,2021.5
08534,2,2021.5
30022,2,2021.5
33066,2,2021.5
63122,2,2021.5
40070,2,2021.5
06851,2,2021.5
75701,2,2021.5
03103,2,2021.5
91360,2,2021.5
50613,2,2021.5
07006,2,2021.5
11946,2,2021.5
47708,2,2021.5
21211,2,2021.5
19014,2,2021.5
14150,2,2021.5
74146,2,2021.5
78744,2,2021.5
60035,2,2021.5
35209,2,2021.5
18337,2,2021.5
85044,2,2021.5
10154,2,2021.5
08872,2,2021.5
12603,2,2021.5
55433,2,2021.5
10511,2,2021.5
07068,2,2021.5
02184,2,2021.5
75090,2,2021.5
75075,2,2021.5
87501,2,2021.5
01887,2,2021.5
07105,2,2021.5
92121,2,2021.5
07866,2,2021.5
10107,2,2021.5
78216,2,2021.5
06804,2,2021.5
85004,2,2021.5
85040,2,2021.5
20814,2,2021.5
07640,2,2021.5
20896,2,2021.5
80014,2,2021.5
28273,2,2021.5
98201,2,2021.5
10055,2,2021.5
98208,2,2021.5
10928,2,2021.5
11940,2,2021.5
07901,2,2021.5
08753,2,2021.5
45080,2,2021.5
22424,2,2021.5
75205,2,2021.5
30092,2,2021.5
98021,2,2021.5
12571,2,2021.5
07063,2,2021.5
32907,2,2021.5
07738,2,2021.5
40741,2,2021.5
11792,2,2021.5
08721,2,2021.5
14604,2,2021.5
63042,2,2021.5
10175,2,2021.5
85711,2,2021.5
08034,2,2021.5
10172,2,2021.5
55430,2,2021.5
32780,2,2021.5
83687,2,2021.5
08520,2,2021.5
93401,2,2021.5
12065,2,2021.5
32750,2,2021.5
10167,2,2021.5
10271,2,2021.5
18436,2,2021.5
33180,2,2021.5
07649,2,2021.5
46240,2,2021.5
10281,2,2021.5
06468,2,2021.5
28227,2,2021.5
07663,2,2021.5
18360,2,2021.5
07504,2,2021.5
12205,2,2021.5
11556,2,2021.5
20912,2,2021.5
06890,2,2021.5
98011,2,2021.5
06615,2,2021.5
07421,2,2021.5
44087,2,2021.5
20854,2,2021.5
33609,2,2021.5
06906,2,2021.5
53005,2,2021.5
01532,2,2021.5
23233,2,2021.5
08759,2,2021.5
40223,2,2021.5
07012,2,2021.5
07058,2,2021.5
08026,2,2021.5
32159,2,2021.5
13820,2,2021.5
78750,2,2021.5
60612,2,2021.5
08081,2,2021.5
68134,2,2021.5
32202,2,2021.5
37067,2,2021.5
20002,2,2021.5
78741,2,2021.5
03087,2,2021.5
20015,2,2021.5
07112,2,2021.5
06515,2,2021.5
12531,2,2021.5
92009,2,2021.5
07874,2,2021.5
21701,2,2021.5
10173,2,2021.5
32835,2,2021.5
22312,2,2021.5
08736,2,2021.5
30066,2,2021.5
07079,2,2021.5
20024,2,2021.5
14211,2,2021.5
70002,2,2021.5
33004,2,2021.5
18330,2,2021.5
92806,2,2021.5
08757,2,2021.5
14059,2,2021.5
92010,2,2021.5
12211,2,2021.5
40007,2,2021.5
33321,2,2021.5
08901,2,2021.5
08723,2,2021.5
12206,2,2021.5
33160,2,2021.5
07753,2,2021.5
34243,2,2021.5
11385,606,2022.0
11218,536,2022.0
10036,529,2022.0
11220,521,2022.0
11368,506,2022.0
11234,498,2022.0
11214,493,2022.0
10314,486,2022.0
10019,472,2022.0
11235,457,2022.0
11223,452,2022.0
11372,449,2022.0
11229,421,2022.0
10001,420,2022.0
11419,416,2022.0
11377,410,2022.0
11354,407,2022.0
10467,402,2022.0
11230,394,2022.0
11101,385,2022.0
11432,383,2022.0
11207,381,2022.0
10462,379,2022.0
10002,375,2022.0
11215,368,2022.0
11208,367,2022.0
11226,364,2022.0
11373,359,2022.0
10025,357,2022.0
11209,356,2022.0
10003,351,2022.0
10461,350,2022.0
10458,343,2022.0
10011,339,2022.0
11236,338,2022.0
10018,330,2022.0
11211,329,2022.0
10306,328,2022.0
11204,326,2022.0
11435,325,2022.0
10016,323,2022.0
11219,323,2022.0
10469,321,2022.0
10029,314,2022.0
10022,311,2022.0
10457,310,2022.0
11375,309,2022.0
11355,303,2022.0
10453,301,2022.0
11378,299,2022.0
10305,295,2022.0
10452,290,2022.0
11420,290,2022.0
10456,286,2022.0
11203,286,2022.0
10013,277,2022.0
11103,276,2022.0
11201,275,2022.0
11212,271,2022.0
10312,270,2022.0
10468,267,2022.0
11221,266,2022.0
10023,265,2022.0
11237,263,2022.0
11222,261,2022.0
10472,259,2022.0
10027,256,2022.0
11206,255,2022.0
11105,255,2022.0
11418,255,2022.0
10017,243,2022.0
10463,236,2022.0
10466,231,2022.0
10024,231,2022.0
10460,230,2022.0
11216,229,2022.0
11434,229,2022.0
11106,224,2022.0
11357,223,2022.0
10309,222,2022.0
10028,218,2022.0
11374,216,2022.0
11238,216,2022.0
11379,215,2022.0
11232,215,2022.0
10455,214,2022.0
10451,214,2022.0
10128,213,2022.0
11417,212,2022.0
11210,211,2022.0
10009,209,2022.0
10031,209,2022.0
10033,208,2022.0
10304,207,2022.0
10459,206,2022.0
10021,201,2022.0
11358,199,2022.0
10010,194,2022.0
11231,192,2022.0
10301,190,2022.0
11217,185,2022.0
11213,184,2022.0
11102,183,2022.0
10026,182,2022.0
10310,181,2022.0
10014,176,2022.0
11416,176,2022.0
11421,174,2022.0
10465,172,2022.0
11228,171,2022.0
11433,170,2022.0
10034,170,2022.0
11224,169,2022.0
10032,167,2022.0
11365,166,2022.0
10065,166,2022.0
10302,164,2022.0
11413,161,2022.0
10303,161,2022.0
11104,160,2022.0
10035,160,2022.0
11233,159,2022.0
11225,158,2022.0
10040,154,2022.0
11361,153,2022.0
10454,152,2022.0
11414,149,2022.0
10012,148,2022.0
11580,143,2022.0
11423,142,2022.0
10475,141,2022.0
11205,137,2022.0
11367,137,2022.0
10038,135,2022.0
11356,135,2022.0
10473,131,2022.0
10308,127,2022.0
11428,124,2022.0
11412,124,2022.0
10007,120,2022.0
10075,117,2022.0
11364,116,2022.0
11369,113,2022.0
11370,112,2022.0
11691,111,2022.0
10704,111,2022.0
11426,108,2022.0
11040,107,2022.0
11366,106,2022.0
11429,106,2022.0
10030,105,2022.0
10474,103,2022.0
11422,101,2022.0
11249,99,2022.0
11427,86,2022.0
11001,85,2022.0
11694,85,2022.0
11003,83,2022.0
10039,83,2022.0
10470,83,2022.0
11362,82,2022.0
11436,80,2022.0
10701,77,2022.0
10004,77,2022.0
10307,77,2022.0
10037,75,2022.0
10005,72,2022.0
11415,72,2022.0
11590,72,2022.0
11801,72,2022.0
11520,70,2022.0
10550,67,2022.0
10471,65,2022.0
11746,65,2022.0
11004,63,2022.0
11693,62,2022.0
10801,60,2022.0
11581,59,2022.0
10705,58,2022.0
11501,57,2022.0
11735,57,2022.0
11010,56,2022.0
11572,55,2022.0
11530,55,2022.0
11411,53,2022.0
11710,52,2022.0
11756,51,2022.0
11550,51,2022.0
11360,50,2022.0
11239,47,2022.0
11758,46,2022.0
11554,45,2022.0
11803,45,2022.0
10710,44,2022.0
11692,42,2022.0
11757,42,2022.0
11747,40,2022.0
11561,40,2022.0
11552,39,2022.0
11021,38,2022.0
11779,37,2022.0
11510,37,2022.0
11729,37,2022.0
11706,37,2022.0
11563,36,2022.0
10541,34,2022.0
10583,33,2022.0
11096,32,2022.0
11714,31,2022.0
11542,30,2022.0
11791,30,2022.0
11566,29,2022.0
11743,29,2022.0
11553,28,2022.0
07093,27,2022.0
10708,27,2022.0
11793,27,2022.0
07047,27,2022.0
11704,27,2022.0
07306,27,2022.0
11050,26,2022.0
10006,26,2022.0
10020,26,2022.0
11717,26,2022.0
10703,25,2022.0
11570,25,2022.0
10805,23,2022.0
11430,23,2022.0
10965,23,2022.0
10573,23,2022.0
11701,23,2022.0
11363,22,2022.0
07410,22,2022.0
10464,22,2022.0
11787,22,2022.0
11598,22,2022.0
11030,22,2022.0
10956,21,2022.0
10598,21,2022.0
10603,21,2022.0
10280,21,2022.0
11507,21,2022.0
11596,21,2022.0
10707,21,2022.0
10604,20,2022.0
11516,20,2022.0
11726,20,2022.0
11716,20,2022.0
10552,19,2022.0
07601,19,2022.0
10543,18,2022.0
14221,18,2022.0
10803,18,2022.0
10069,18,2022.0
